id,name,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,contactPointName,contactPointEmail,contactPointTelephone,contactPointUrl
14309379,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «МАРС»,UA80000000000093317,01033,Україна,місто Київ,null,null,Київ,вул. Володимирська,101,null,null,null,buh@mapc.com.ua,+380442873154,null
14311749,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «УХЛ-МАШ»,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Казимира Малевича,66,null,null,null,null,"+380445285439, +380673237385",null
14312364,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ЗАВОД «КУЗНЯ НА РИБАЛЬСЬКОМУ»,UA80000000000093317,04176,Україна,місто Київ,null,null,Київ,вул. Електриків,26,null,null,null,null,"+380444252150, +380444625442",null
14312973,ВІДКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО «МЕРИДІАН» ІМ.С.П.КОРОЛЬОВА,UA80000000000093317,03124,Україна,місто Київ,null,null,Київ,бульв. Вацлава Гавела,8,null,null,null,feedback@merydian.kiev.ua,"+380444088518, +380444085911",null
14313010,ТДВ «ІНСТИТУТ РАДІОВИМІРЮВАЛЬНОЇ АПАРАТУРИ»,UA80000000000093317,03124,Україна,місто Київ,null,null,Київ,вул. Радищева,10/14,null,null,null,arenda@irva.com.ua,+380442062324,null
14333225,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УКРАВТО ГОЛОСІЇВСЬКИЙ»,UA80000000000093317,03127,Україна,місто Київ,null,null,Київ,вул. Героїв Оборони,4,null,null,null,chief-reklama@goloseevsky.com,"+380442777074, +380442777070",null
14333937,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ВФ УКРАЇНА»,UA80000000000093317,01601,Україна,місто Київ,null,null,Київ,вул. Лейпцизька,15,null,null,null,tekostyuk@vodafone.ua,"+380442204237, +380443895806, +380442277453",null
14339624,СПІЛЬНЕ ПІДПРИЄМСТВО У ФОРМІ ТОВАРИСТВА З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РІФ - 1»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,пров. Куренівський,17,null,null,null,lidia@rif1.com.ua,+380975219357,null
14347262,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РОБЕРТ БОШ ЛТД»,UA80000000000093317,02152,Україна,місто Київ,null,null,Київ,просп. Павла Тичини,1-В,null,null,null,null,+380444902410,null
14348327,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЮВЕ - КИЇВ»,UA80000000000093317,03039,Україна,місто Київ,null,null,Київ,Проїзд Саперно-слобідський,3,null,null,null,oleschk.e@gmail.com,"+380442466792, +380442207711",null
14352406,АКЦІОНЕРНЕ ТОВАРИСТВО «БАНК КРЕДИТ ДНІПРО»,UA80000000000093317,01033,Україна,місто Київ,null,null,Київ,вул. Жилянська,32,null,null,null,olga.mikulenko@creditdnepr.com,"+380562383840, +380445938555",null
14353417,ДОЧІРНЄ ПІДПРИЄМСТВО ГОТЕЛЬНИЙ КОМПЛЕКС «ТУРИСТ» ПРИВАТНОГО АКЦІОНЕРНОГО ТОВАРИСТВА «УКРПРОФТУР»,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Раїси Окіпної,2,null,null,null,info@hotel-tourist.kiev.ua,"+380445684017, +380445684050",null
14356278,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО МАГАЗИН «БУДИНОК МЕБЛІВ»,UA80000000000093317,01133,Україна,місто Київ,null,null,Київ,бульв. Дружби Народів,23,null,null,null,dom_mebliv@ukr.net,"+380442000051, +3804414356278",null
14356456,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПІДПРИЄМСТВО З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ ЗА УЧАСТЮ УКРАЇНСЬКОГО КАПІТАЛУ «ФІРМА «НАДІЯ»,UA80000000000093317,01015,Україна,місто Київ,null,null,Київ,вул. Старонаводницька,2-20,null,null,null,null,null,null
14359845,АКЦІОНЕРНЕ ТОВАРИСТВО «БТА БАНК»,UA80000000000093317,04111,Україна,місто Київ,null,null,Київ,вул. Д. Щербаківського,35,null,null,null,afilipovich@bta.kiev.ua,+380444956555,null
14360080,АКЦІОНЕРНЕ ТОВАРИСТВО «АКЦЕНТ-БАНК»,UA12020010010037010,49074,Україна,Дніпропетровська,null,null,Дніпро,вул. Батумська,11,null,null,null,oksana.kutnjaja.01@a-bank.com.ua,"+380443905207, +380567221152, +380567221155",null
14360506,АКЦІОНЕРНЕ ТОВАРИСТВО «БАНК АЛЬЯНС»,UA80000000000093317,04053,Україна,місто Київ,null,null,Київ,вул. Січових Стрільців,50,null,null,null,alliancebank@alliancebank.org.ua,"+380444266789, +380444268850",null
14360570,АКЦІОНЕРНЕ ТОВАРИСТВО КОМЕРЦІЙНИЙ БАНК «ПРИВАТБАНК»,UA80000000000093317,01001,Україна,місто Київ,null,null,Київ,вул. Михайла Грушевського,1-Д,null,null,null,help@privatbank.ua,"+380567353282, +380567896614,+380567976042",null
14360920,АКЦІОНЕРНЕ ТОВАРИСТВО «ПРАВЕКС БАНК»,UA80000000000093317,01021,Україна,місто Київ,null,null,Київ,узвіз Кловський,9/2,null,null,null,liliia.pavlutska@pravex.ua bank@pravex.ua,+380442011661,null
14361575,АКЦІОНЕРНЕ ТОВАРИСТВО «КРЕДІ АГРІКОЛЬ БАНК»,UA80000000000093317,01024,Україна,місто Київ,null,null,Київ,вул. Чикаленка Євгена,42/4,null,null,null,volodymyr.barabash@credit-agricole.ua,"+380445810700, +380442386476, +380444995681",null
16280214,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТАС-ФАРМА»,UA12020010010037010,49000,Україна,Дніпропетровська,null,null,Дніпро,вул. Фабра Андрія,4,null,null,null,ms16280214@ukr.net,+380675688901,null
16283922,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕСЛІ»,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Марини Раскової (Євгена Сверстюка),19,null,КІМНАТА 1123,null,null,"+380444120887, +380445023695",null
16285602,АКЦІОНЕРНЕ ТОВАРИСТВО «СТРАХОВА КОМПАНІЯ «ІНГО»,UA80000000000093317,01054,Україна,місто Київ,null,null,Київ,вул. Бульварно-кудрявська,33,null,null,null,null,+380642537638,null
16286441,ДЕРЖАВНЕ ПІДПРИЄМСТВО «ПОЛІГРАФІЧНИЙ КОМБІНАТ «УКРАЇНА» ПО ВИГОТОВЛЕННЮ ЦІННИХ ПАПЕРІВ»,UA80000000000093317,04119,Україна,місто Київ,null,null,Київ,вул. Дегтярівська,38-44,null,null,null,general@pk-ukraine.gov.ua,"+380444839890, +380444810315, +380444810308",null
16307674,КИЇВСЬКИЙ ДРАМАТИЧНИЙ ТЕАТР «БРАВО»,UA80000000000093317,01054,Україна,місто Київ,null,null,Київ,вул. Олеся Гончара,79,null,null,null,marina.tokareva@ukr.net,+380444864022,null
16394662,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «САЛОН МЕБЛІВ «РУСАНІВКА»,UA80000000000093317,02154,Україна,місто Київ,null,null,Київ,вул. Ентузіастів,5,null,null,null,smrusanovka@ukr.net,"+380442956651, +380442954498",null
16397784,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АВАНТО»,UA80000000000093317,04071,Україна,місто Київ,null,null,Київ,вул. Костянтинівська,22/17,ЛІТЕРА А,null,null,elen_lag@ukr.net; podol@avanto.ua,"+380445313797, +380507062183",null
16465965,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ФІРМА «ДІБРОВА»,UA80000000000093317,03040,Україна,місто Київ,null,null,Київ,просп. 40-річчя Жовтня,98/2,null,null,null,null,null,null
16466120,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЕЛІПС»,UA80000000000093317,04116,Україна,місто Київ,null,null,Київ,вул. Гаврилишина Богдана,12/16,null,null,null,adminkoluba@ukr.net,"+380442363292, +380442369914",null
16475610,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «УНІВЕРСАМ «ХАРКІВ»,UA80000000000093317,02121,Україна,місто Київ,null,null,Київ,вул. Архітектора Вербицького,30,null,null,null,universam30@gmail.com,"+380445609472, +380445609478",null
16478809,ПРИВАТНИЙ ВИЩИЙ НАВЧАЛЬНИЙ ЗАКЛАД КИЇВСЬКИЙ МЕДИЧНИЙ УНІВЕРСИТЕТ,UA80000000000093317,01024,Україна,місто Київ,null,null,Київ,вул. Велика Васильківська,17,ЛІТЕРА А,null,null,null,+380442342584,null
19018282,ПРИВАТНЕ ПІДПРИЄМСТВО «СЕРВІСНО-ТУРИСТИЧНА ФІРМА «УКРТЕХІНТУР»,UA80000000000093317,01006,Україна,місто Київ,null,null,Київ,Тупик Тверський,5-А,null,null,null,volkov@uti.com.ua,+380444844665,null
19018646,УКРАЇНСЬКЕ БІБЛІЙНЕ ТОВАРИСТВО,UA80000000000093317,03190,Україна,місто Київ,null,null,Київ,вул. Баумана,18,null,null,null,null,+380445011491,null
19029354,МАЛЕ ПРИВАТНЕ КОМЕРЦІЙНЕ ПІДПРИЄМСТВО «КАТЮША»,UA80000000000093317,04212,Україна,місто Київ,null,null,Київ,вул. Богатирська,2-Д,null,null,null,besket007@ukr.net,+380442400701,null
19038293,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СЛАЛЕН»,UA80000000000093317,03049,Україна,місто Київ,null,null,Київ,вул. Богданівська,10,null,null,null,slalenuta@ukr.net,"+380442454274, +380442452525, +380504814471",null
19120758,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ДІАЛОГ ПАРТНЕР»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,вул. Фрунзе,117,null,null,null,valentina_bux@botik.kiev.ua,+380444681133,null
19123231,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БІКОМ»,UA80000000000093317,01030,Україна,місто Київ,null,null,Київ,вул. Богдана Хмельницького,56,ЛІТЕРА А,null,null,null,+380444960376,null
19135139,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АРТУР»,UA80000000000093317,03113,Україна,місто Київ,null,null,Київ,просп. Перемоги,57-А,null,null,null,null,+380444561303,null
19136021,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «БЕКАС»,UA80000000000093317,02002,Україна,місто Київ,null,null,Київ,вул. Раїси Окіпної,10,null,ОФІС 90,null,2484667; info@bekas.kiev.ua,"+380442489619, +380442489618",null
19136452,МАЛЕ ПРИВАТНЕ БАГАТОПРОФІЛЬНЕ ПІДПРИЄМСТВО ФІРМА «ЗОДІАК-2»,UA80000000000093317,02192,Україна,місто Київ,null,null,Київ,вул. Андрія Малишка,1,null,null,null,null,+380937830381,null
19137664,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ОФОРМИТЕЛЬ»,UA80000000000093317,04073,Україна,місто Київ,null,null,Київ,просп. Степана Бандери,9,ЛІТЕРА Г1,null,null,"camellia@camellia.com.ua, nazarova@camelia.com.ua",+380444950000,null
19199961,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО «ФАРЛЕП-ІНВЕСТ»,UA80000000000093317,01011,Україна,місто Київ,null,null,Київ,пров. Євгена Гуцала,3,null,null,null,office@vegatele.com,"+380442308131, +380442308431",null
19240936,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «СПОРТ ЛАЙН ТРЕВЕЛ» ТУРИСТИЧНЕ АГЕНТСТВО,UA80000000000093317,01133,Україна,місто Київ,null,null,Київ,бульв. Лесі Українки,26,null,null,null,belous@slit.com.ua,"+380442860237, +380442860463",null
19243047,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО СК «ГРАВЕ УКРАЇНА»,UA80000000000093317,03150,Україна,місто Київ,null,null,Київ,вул. Велика Васильківська,65,null,null,null,null,+38044586826638,null
19244756,"ПОВНЕ ТОВАРИСТВО «ЗАСТАВНЕ ТОВАРИСТВО «СКАРБНИЦЯ-ЛОМБАРД» ЗА УЧАСТЮ ТОВ «ПРИКРАСИ СВІТУ», ТОВ «ПЛАТІНУМ ПЛЕНЕТ ЛТД»",UA80000000000093317,01042,Україна,місто Київ,null,null,Київ,бульв. Дружби Народів,25,null,null,null,buh2@skarb.com.ua,"+380442349341, +380444909686",null
19257144,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МАРТІН»,UA80000000000093317,01030,Україна,місто Київ,null,null,Київ,вул. Богдана Хмельницького,12-А,null,null,null,a.derzhun@retroville.ua info@retroville.ua,+380442386044,null
19258706,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕЛЬБІН»,UA80000000000093317,02098,Україна,місто Київ,null,null,Київ,вул. Юрія Шумського,3,null,null,null,null,+380445508155,null
19356610,АКЦІОНЕРНЕ ТОВАРИСТВО «ПОЛІКОМБАНК»,UA74100390010054825,14013,Україна,Чернігівська,null,null,Чернігів,вул. О. Молодчого,46,null,null,null,null,null,null
19364615,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «АСК «КУДРЯВСЬКИЙ»,UA80000000000093317,04053,Україна,місто Київ,null,null,Київ,вул. Кудрявська,16-А,null,null,null,null,+380503584116,null
19390819,АКЦІОНЕРНЕ ТОВАРИСТВО «ІДЕЯ БАНК»,UA48080110070029138,79008,Україна,Львівська,null,null,Львів,вул. Валова,11,null,null,null,taras.radzevych@ideabank.ua,"+380322350900, +380322350919, +380322970695",null
19479749,ПРИВАТНЕ ПІДПРИЄМСТВО «РУБІН-С»,UA80000000000093317,02225,Україна,місто Київ,null,null,Київ,просп. Червоної Калини (В. Маяковського),11/2,ЛІТЕРА А,null,null,null,"+380445159570, +380445156167",null
19491704,ПРИВАТНЕ ПІДПРИЄМСТВО «ДІЛ»,UA80000000000093317,03055,Україна,місто Київ,null,null,Київ,просп. Перемоги,21-А,null,null,null,diltriatik@gmail.com,+380442365669,null
19492477,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЯРОСЛАВА»,UA80000000000093317,01034,Україна,місто Київ,null,null,Київ,вул. Ярославів Вал,13,null,null,null,2352337@ukr.net,"+380442352337, +380442724260, +380442352337",null
20007642,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ВИРОБНИЧО-ТОРГІВЕЛЬНА ФІРМА «ЕКМІ»,UA74040170130070093,08720,Україна,Київська,Обухівський,null,Українка,вул. Промислова,5,null,null,null,null,"+380457275350, +380457275360",null
20009084,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «РЕОТОН»,UA80000000000093317,04050,Україна,місто Київ,null,null,Київ,вул. Миколи Пимоненка,13,КОРПУС 4,ОФІС 4А/11,null,info@reoton.com.ua,"+380443317300, +380443830040",null
