"legal_entity_id","legal_entity_edrpou","legal_entity_name","care_type","property_type","legal_entity_email","legal_entity_website","legal_entity_phone","edr_role","edr_founders","spromozhna_merezha_role","legal_entity_owner_name","registration_area","registration_settlement_type","registration_settlement_koatuu","registration_settlement","registration_address","registration_gromada_koatuu","registration_gromada_name","lat","lng"
"020320cf-798f-412f-8573-2b91dee9d585","44487753","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПОНОРНИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПОНОРНИЦЬКОЇ СЕЛИЩНОЇ РАДИ","Первинна","Комунальна","pmsdp@ukr.net","","+380000000000","{засновник}","{""ПОНОРНИЦЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Гончарова Дарина Іванівна","ЧЕРНІГІВСЬКА","селище","7422255500","ПОНОРНИЦЯ","Україна, 16220, Чернігівська обл., Новгород-Сіверський р-н, селище Понорниця, вул.Свириденка, будинок 10","7422255500","ПОНОРНИЦЬКА","51.725662","32.846569"
"02357b44-b957-4250-8bc9-58699622d9ec","38341981","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БУЗЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БУЗЬКОЇ СІЛЬСЬКОЇ РАДИ","Первинна","Комунальна","vozn_rcpmsd@ukr.net","","+380661125393","{засновник}","{""БУЗЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Жарська Галина Андріївна","МИКОЛАЇВСЬКА","село","4810200000","БУЗЬКЕ(З)","Україна, 56541, Миколаївська обл., Вознесенський р-н, село Бузьке, пл.Центральна, будинок 1","4810200000","ВОЗНЕСЕНСЬКА","47.562188","31.335620"
"02360de5-e3ca-448f-beb2-dd407cb621bb","01997863","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГОРОДОЦЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" ГОРОДОЦЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","Спеціалізована","Комунальна","gorcrl@ukr.net","http://knp-hcl.horodok-rada.gov.ua","+380323130148","{засновник}","{""ГОРОДОЦЬКА МІСЬКА РАДА ЛЬВІВСЬКОЇ ОБЛАСТІ""}","Загальний","Точена Ірина Михайлівна","ЛЬВІВСЬКА","місто","4620910100","ГОРОДОК","Україна, 81500, Львівська обл., Львівський р-н, місто Городок, вул.Коцюбинського М., будинок 18","4620910100","ГОРОДОЦЬКА","49.788946","23.650922"
"023d4811-e8fd-406f-9ebe-f6dacf819cb3","42579187","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ","Первинна","Комунальна","cpmsd_gumenetskoi_sr@ukr.net","","+380976103342","{засновник}","{""ГУМЕНЕЦЬКА СІЛЬСЬКА РАДА""}","Не входить в спроможну мережу","Здоровецький Дмитро Миколайович","ХМЕЛЬНИЦЬКА","село","6822481801","ГУМЕНЦІ","Україна, 32325, Хмельницька обл., Кам'янець-Подільський р-н, село Гуменці, вул.Центральна, будинок 69","6822481800","ГУМЕНЕЦЬКА","48.759939","26.626673"
"023e43c8-3d6c-49cd-8df4-532f6b889ca9","37730625","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦАРИЧАНСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" ЦАРИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ","Первинна","Комунальна","tslik_cpmsd@ukr.net","","+380569032719, +380569032719","{засновник}","{""ЦАРИЧАНСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Фідарова Олена Олександрівна","ДНІПРОПЕТРОВСЬКА","селище","1225655100","ЦАРИЧАНКА","Україна, 51000, Дніпропетровська обл., Дніпровський р-н, селище Царичанка, вул.Царичанська, будинок 134 А","1225655100","ЦАРИЧАНСЬКА","48.985255","34.538392"
"02480c87-2150-472c-a807-7902e1763e69","44586615","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФОЗЗІ ГРУП ХЕЛС""","Первинна","Приватна (без ФОП)","info@doctorsam.ua","https://doctorsam.ua","+380973129291","{засновник}","{""АГАНОВ САМВЕЛ СТАНІСЛАВОВИЧ"",""ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО \""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД \""ХОЛДИНГ ІНВЕСТ\""""}","Не входить в спроможну мережу","Аганов Самвел Станіславович","М.КИЇВ","місто","8000000000","КИЇВ","Україна, 02152, місто Київ, пр.Тичини Павла, будинок 1В, кабінет 96/1","8000000000","КИЇВ","50.446668","30.650886"
"024a509c-eba5-4b0f-8a01-223e1bc33f2a","37899778","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №8"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ","Спеціалізована","Комунальна","knp8terzi@gmail.com","","+380671151593","{засновник}","{""ДНІПРОВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","ТЕРЗІ МАРИНА ІЛЬЯСІВНА","ДНІПРОПЕТРОВСЬКА","місто","1210100000","ДНІПРО","Україна, 49087, Дніпропетровська обл., місто Дніпро, вул.Мазепи Галини, будинок 53-А","1210100000","ДНІПРОВСЬКА","48.518870","35.050290"
"024e9da2-10aa-4381-8377-7421a178e589","ФОП","ГЕДЗЮК ОЛЕНА МИКОЛАЇВНА","Первинна","ФОП","gedzukolena@gmail.com","","+380683346498","{NULL}","{NULL}","Не входить в спроможну мережу","Гедзюк Олена Миколаївна","ХМЕЛЬНИЦЬКА","місто","6820910100","ВОЛОЧИСЬК","Україна, 31200, Хмельницька обл., Хмельницький р-н, місто Волочиськ, вул.Бандери Степана, будинок 2"" б"", квартира 95","6820910100","ВОЛОЧИСЬКА","49.434280","26.982571"
"025b2ba5-e467-4530-8179-b49f1bd9d239","41828399","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО СТЕПАНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ СМТ.СТЕПАНІВКА""","Первинна","Комунальна","knpstep@gmail.com","","+380542778555","{засновник}","{""СТЕПАНІВСЬКА СЕЛИЩНА РАДА СУМСЬКОГО РАЙОНУ СУМСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Гирман Світлана Анатоліївна","СУМСЬКА","смт","5924755800","СТЕПАНІВКА","Україна, 42305, Сумська обл., Сумський р-н, селище міського типу Степанівка, ВУЛИЦЯ ПРОМИСЛОВА, будинок 3","5924755800","СТЕПАНІВСЬКА","50.899520","34.845699"
"0269e1f4-bdac-4c10-b913-fbb365941270","ФОП","БЄЛОВА АНАСТАСІЯ ДМИТРІВНА","Первинна","ФОП","familydoctordnipro@gmail.com","","+380966181839","{NULL}","{NULL}","Не входить в спроможну мережу","Бєлова Анастасія Дмитрівна","ДНІПРОПЕТРОВСЬКА","смт","1210100000","СЛОБОЖАНСЬКЕ(З)","Україна, 52005, Дніпропетровська обл., Дніпровський р-н, селище міського типу Слобожанське, вул.Спортивна, будинок 1, квартира 51","1210100000","ДНІПРОВСЬКА","48.537220","35.078160"
"026e3f19-0ae8-4d3a-bb2b-0dab92e7b8c9","26189147","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2 ДНІПРОВСЬКОГО РАЙОНУ М.КИЄВА""","Спеціалізована","Комунальна","v_poliklinika2@ukr.net","","+380445505080","{засновник}","{""КИЇВСЬКА МІСЬКА РАДА""}","Не входить в спроможну мережу","Квартальний Олександр Анатолійович","М.КИЇВ","місто","8000000000","КИЇВ","Україна, 02152, місто Київ, ПРОСПЕКТ П. ТИЧИНИ, будинок 22","8000000000","КИЇВ","50.430267","30.608534"
"02c64c4b-6cc3-48ac-9efc-233e4c02f0dd","38339071","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЄЛАНЕЦЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЄЛАНЕЦЬКОЇ СЕЛИЩНОЇ РАДИ МИКОЛАЇВСЬКОЇ ОБЛАСТІ","Первинна","Комунальна","elan_pmsd@ukr.net","","+380515991158","{засновник}","{""ЄЛАНЕЦЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Мачушенко Валентина Іванівна","МИКОЛАЇВСЬКА","смт","4823055100","ЄЛАНЕЦЬ(З)","Україна, 55501, Миколаївська обл., Вознесенський р-н, селище міського типу Єланець, вул.Паркова, будинок 55","4823055100","ЄЛАНЕЦЬКА","47.695309","31.852333"
"02c8bab1-39e1-4a97-9664-15bfb50d9d99","ФОП","Набок Ангеліна Іванівна","Первинна","ФОП","slobodian.anhelina@gmail.com","dranhelina.com","+380502000639","{NULL}","{NULL}","Не входить в спроможну мережу","НАБОК Ангеліна Іванівна","ХМЕЛЬНИЦЬКА","село","8000000000","СУРЖА","Україна, 31934, Хмельницька обл., Кам'янець-Подільський р-н, село Суржа, вулиця Перемоги, будинок 26","8000000000","КИЇВ","48.706730","26.581147"
"02d25ede-2ebb-4f33-bd57-3f23aa24bb84","ФОП","Власюк Ольга Вікторівна","Первинна","ФОП","olha0561@gmail.com","","+380962054149","{NULL}","{NULL}","Не входить в спроможну мережу","Власюк Ольга Вікторівна","ХМЕЛЬНИЦЬКА","село","6810400000","МУКША КИТАЙГОРОДСЬКА","Україна, 32319, Хмельницька обл., Кам'янець-Подільський р-н, село Мукша Китайгородська, пров.Вишневий, будинок 9","6810400000","КАМ’ЯНЕЦЬ-ПОДІЛЬСЬКА","48.668588","26.619833"
"02f762d9-e27d-4ba6-a3d6-6fa8f0c10daa","ФОП","ЯВТУШЕНКО ЮРІЙ ОЛЕКСІЙОВИЧ","Первинна","ФОП","ksl_yavtushenko@holding.zone","","+380965599635","{NULL}","{NULL}","Не входить в спроможну мережу","ЯВТУШЕНКО ЮРІЙ ОЛЕКСІЙОВИЧ","ПОЛТАВСЬКА","місто","8000000000","ПОЛТАВА","Україна, 36039, Полтавська обл., місто Полтава, ВУЛИЦЯ ВАТУТІНА, будинок 19, квартира 32","8000000000","КИЇВ","49.590555","34.535996"
"02fd1928-f82b-4626-9d0e-ab2eec6b8662","46080113","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МЕДИЧНИЙ ЦЕНТР «ВІТАЛАБ»","Первинна","Приватна (без ФОП)","mc@vitalab.com.ua","","+380971130707","{засновник}","{""МАКОГОН АЛІСА ВІКТОРІВНА""}","Не входить в спроможну мережу","Макогон Аліса Вікторівна","ДНІПРОПЕТРОВСЬКА","місто","1210100000","ДНІПРО","Україна, 49041, Дніпропетровська обл., місто Дніпро, житловий масив Тополя-1, будинок 4, квартира 50","1210100000","ДНІПРОВСЬКА",NULL,NULL
"02fef3fb-cd2d-4aa9-9743-f9ceb236404a","44675647","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ЛІКАР І Я""","Первинна","Приватна (без ФОП)","doctor.and.me@ukr.net","https://doctor-and-me.com.ua","+380952601313","{засновник}","{""Ковалевська Ірина Віталіївна""}","Не входить в спроможну мережу","Ковалевська Ірина Віталіївна","М.КИЇВ","місто","8000000000","КИЇВ","Україна, 02094, місто Київ, вул.Хоткевича Гната, будинок 8, 203","8000000000","КИЇВ","50.456949","30.631526"
"030a76a7-d4c7-43fe-9feb-92955ee4c1bb","02000116","КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""РЕГІОНАЛЬНИЙ ЦЕНТР ОРФАННИХ ЗАХВОРЮВАНЬ, РАДІАЦІЙНОГО ЗАХИСТУ ТА СПЕЦІАЛІЗОВАНОЇ ДОПОМОГИ"" РІВНЕНСЬКОЇ ОБЛАСНОЇ РАДИ","Спеціалізована","Комунальна","rosdrzn@gmail.com","","+380362635153","{засновник}","{""РІВНЕНСЬКА ОБЛАСНА РАДА""}","Не входить в спроможну мережу","Миронець Олександр Миколайович","РІВНЕНСЬКА","місто","5610100000","РІВНЕ","Україна, 33028, Рівненська обл., місто Рівне, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 79","5610100000","РІВНЕНСЬКА","50.603338","26.259998"
"030ca1a6-b4e7-49a2-b655-c7f78aeb40e6","38742830","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" М.КРЕМЕНЧУКА","Первинна","Комунальна","kremencenter1@ukr.net","https://cpmsd1kremenchuk.pl.ua","+380674834100, +380536758414","{засновник}","{""КРЕМЕНЧУЦЬКА МІСЬКА РАДА КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ""}","Не входить в спроможну мережу","Тарасова Наталія Євгеніївна","ПОЛТАВСЬКА","місто","5310400000","КРЕМЕНЧУК","Україна, 39600, Полтавська обл., місто Кременчук, ВУЛИЦЯ ІВАНА МАЗЕПИ, будинок 26","5310400000","КРЕМЕНЧУЦЬКА","49.068365","33.408915"
"031f8a15-6ed5-4e29-86a1-440cabfae2ae","36753285","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БЕРЕГОМЕТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРЕГОМЕТСЬКОЇ СЕЛИЩНОЇ РАДИ ВИЖНИЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ","Первинна","Комунальна","cpmsd-ber@med.cv.ua","https://xn--90aefabshgqttrm5l.xn--d1apijw.xn--j1amh","+380373036536","{засновник}","{""БЕРЕГОМЕТСЬКА СЕЛИЩНА РАДА""}","Не входить в спроможну мережу","Козоріз Таміла Анатоліївна","ЧЕРНІВЕЦЬКА","смт","7320555300","БЕРЕГОМЕТ","Україна, 59233, Чернівецька обл., Вижницький р-н, селище міського типу Берегомет, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 12","7320555300","БЕРЕГОМЕТСЬКА","48.168843","25.323269"
