entityId,entityName,addressIdentifier,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressThoroughfare,addressLocatorDesignator,addressLocatorDesignator2,addressLocatorBuilding,headFamilyName,headName,headAdditionalName,contactPointEmail,lat,lon,foundationDate
43128178,ОСББ «Дім райдужний»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,44,null,null,Олексенко,Павло,Олександрович,null,null,null,2019-07-23
43914814,ОСББ «Мега-Сіті 6-А 6-Б»,Некомунальна,UA80000000000479391,02160,Україна,місто Київ,null,null,Київ,Дніпровський район,Харківське шосе,6-А,null,null,Тітієвська,Альона,Миколаївна,null,null,null,2020-11-20
43914814,ОСББ «Мега-Сіті 6-А 6-Б»,Некомунальна,UA80000000000479391,02160,Україна,місто Київ,null,null,Київ,Дніпровський район,Харківське шосе,6-Б,null,null,Тітієвська,Альона,Миколаївна,null,null,null,2020-11-20
44081639,ОСББ «Гашека 22»,Некомунальна,UA80000000000479391,02157,Україна,місто Київ,null,null,Київ,Дніпровський район,бульв. Гашека Ярослава,22,null,null,Галагура,Галина,Семенівна,null,null,null,2021-02-23
44169207,ОСББ «Лайт Хаус»,Некомунальна,UA80000000000479391,02218,Україна,місто Київ,null,null,Київ,Дніпровський район,вул. Райдужна,50,null,null,Чемерис,Ігор,Володимирович,null,null,null,2021-04-28
22933979,ЖБК «Молодіжний-13»,Некомунальна,UA80000000000551439,04211,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Йорданська,9-Є,null,null,Софіян,Тетяна,Федорівна,null,null,null,1985-01-22
25681314,ОСББ «Чайка»,Некомунальна,UA80000000000551439,04212,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Левка Лук'яненка,2-Л,null,null,Нич,Іван,Іванович,null,null,null,1998-12-22
32528466,ОСББ «Фаворит»,Некомунальна,UA80000000000551439,04210,Україна,місто Київ,null,null,Київ,Оболонський район,просп. Володимира Івасюка,12-Є,null,null,Дуганець,Ігор,Іванович,null,null,null,2004-06-14
36292220,ОСББ «Гамарника-41»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,41,null,null,Євменчук,Наталія,Андріївна,null,null,null,2008-12-23
37797852,ОСББ «Союз-3»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,40-Д,null,null,Кошевой,Валентин,Борисович,null,null,null,2011-07-29
37859473,ОСББ «Пуща»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,43-А,null,null,Денисенко,Вікторія,В'ячеславівна,null,null,null,2011-08-30
37859798,ОСББ «Озерний»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,43-Б,null,null,Скриннік,Олена,Борисівна,null,null,null,2011-09-09
38049566,ОСББ «Гамарника 24Д»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,24-Д,null,null,Миронюк,Світлана,Леонідівна,null,null,null,2011-12-30
38510941,ОСББ «Гамарника 28 Г»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Квітки Цісик,28-Г,null,null,Кудирка,Валентина,Дмитрівна,null,null,null,2012-12-21
40551840,ОСББ «Оазис-4»,Некомунальна,UA80000000000551439,04211,Україна,місто Київ,null,null,Київ,Оболонський район,просп. Володимира Івасюка,4,1.2.3.4.5.6.7.8,null,Лукіна,Юлія,Анатоліївна,null,null,null,2016-06-08
40595233,ОСББ «Пуща Водиця»,Некомунальна,UA80000000000551439,04075,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Максименка Федора,24,null,null,Іващенко,Галина,Іванівна,null,null,null,2016-06-23
40668180,ОСББ «Оболонська вежа»,Некомунальна,UA80000000000551439,04205,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Левка Лук'яненка,29-В,null,null,Галка,Валентина,Василівна,null,null,null,2016-07-19
41079538,ОСББ «Автозаводська 29А»,Некомунальна,UA80000000000551439,04082,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Автозаводська,29-А,null,null,Рибачук,Наталія,Михайлівна,null,null,null,2017-01-12
42233304,ОСББ «Оболонські вежі»,Некомунальна,UA80000000000551439,04219,Україна,місто Київ,null,null,Київ,Оболонський район,просп. Володимира Івасюка,2-Г,null,1,Шичкін,Олег,Валентинович,null,null,null,2018-06-13
42233304,ОСББ «Оболонські вежі»,Некомунальна,UA80000000000551439,04219,Україна,місто Київ,null,null,Київ,Оболонський район,просп. Володимира Івасюка,2-Г,null,2,Шичкін,Олег,Валентинович,null,null,null,2018-06-13
42759489,ОСББ «Попова»,Некомунальна,UA80000000000551439,04074,Україна,місто Київ,null,null,Київ,Оболонський район,вул. Попова,5-А,null,null,Іванова,Олена,Вікторівна,null,null,null,2019-01-17
44084907,ОСББ «Героїв Сталінграда 6-Б»,Некомунальна,UA80000000000551439,04211,Україна,місто Київ,null,null,Київ,Оболонський район,просп. Володимира Івасюка,6-Б,null,null,Власюк,Наталія,Олегівна,null,null,null,2020-12-14
41150714,ОСББ «Дружби народів авеню»,Некомунальна,UA80000000000624772,01103,Україна,місто Київ,null,null,Київ,Печерський район,бульв. Миколи Міхновського,14-16,null,4,Прокопів,Дмитро,Богданович,null,null,null,2017-02-14
